Title,Description,URL
"A partir de segunda-feira, agendamentos para doações de sangue passam a ser feitos na unidade de coleta","Os voluntários interessados em doar sangue na Unidade de Coleta de Sangue Haroldo Alberto Güttges, poderão fazer os agendamentos diretamente no local, a partir de segunda-feira...",https://www.opresente.com.br/marechal-candido-rondon/a-partir-de-segunda-feira-agendamentos-para-doacoes-de-sangue-passam-a-ser-feitos-na-unidade-de-coleta/
Poda de galhos restaura visibilidade das placas de sinalização no Anel Viário,"Nesta semana, uma equipe do setor operacional da Secretaria Municipal de Mobilidade promoveu a poda seletiva de galhos de árvores ao longo do Anel Viário de...",https://www.opresente.com.br/marechal-candido-rondon/poda-de-galhos-restaura-visibilidade-das-placas-de-sinalizacao-no-anel-viario/
Mobilidade realiza repintura de lombadas,"A administração municipal de Marechal Cândido Rondon, por meio da Secretaria de Mobilidade, realiza constantemente trabalhos de revitalização da pintura das lombadas.Nos últimos dias, a equipe...",https://www.opresente.com.br/marechal-candido-rondon/mobilidade-realiza-repintura-de-lombadas/
Carro de Mercedes com cinco pessoas capota no viaduto da Frimesa,"Um grave acidente foi registrado na madrugada deste sábado (23), no viaduto da Frimesa, entre Marechal Rondon e Mercedes. O sinistro aconteceu por volta das 02h30....",https://www.opresente.com.br/municipios/carro-de-mercedes-com-cinco-pessoas-capota-no-viaduto-da-frimesa/
Ciclista que sofreu queda no trevo do anel viário morreu no hospital,Acidente foi no princípio da madrugada de domingo,https://www.opresente.com.br/marechal-candido-rondon/ciclista-que-sofreu-queda-no-trevo-do-anel-viario-morreu-no-hospital/
Morre mulher que foi atropelada e teve corpo prensado contra poste no centro de Marechal Rondon,Mulher tinha 73 anos,https://www.opresente.com.br/marechal-candido-rondon/morre-mulher-que-foi-atropelada-e-teve-corpo-prensado-contra-poste-no-centro-de-marechal-rondon/
Doblò bate contra caminhão na estrada à Vila Curvado; uma pessoa fica ferida,"O Posto da Polícia Rodoviária Estadual de Marechal Cândido Rondon registrou um acidente na madrugada desta quinta-feira (29) na PRC-467, no trecho que liga a sede...",https://www.opresente.com.br/marechal-candido-rondon/doblo-bate-contra-caminhao-na-estrada-a-vila-curvado-uma-pessoa-fica-ferida/
Realizada poda de galhos de árvores que interferem na sinalização de trânsito,"Com a finalidade de garantir a segurança viária, a prefeitura de Marechal Cândido Rondon, por meio da Secretaria Municipal de Mobilidade, tem intensificado as ações de...",https://www.opresente.com.br/marechal-candido-rondon/realizada-poda-de-galhos-de-arvores-que-interferem-na-sinalizacao-de-transito/
Copel tenta esclarecer constantes quedas de energia elétrica na zona rural,Inúmeras vezes o Sindicato Rural Patronal de Marechal Cândido Rondon foi procurado por produtores rurais insatisfeitos com os constantes cortes no fornecimento de energia elétrica na...,https://www.opresente.com.br/marechal-candido-rondon/copel-tenta-esclarecer-constantes-quedas-de-energia-eletrica-na-zona-rural/
Mulher de 22 anos sofre queda de moto  entre Marechal Rondon e Iguiporã,Ela foi socorrida pelo Corpo de Bombeiros e encaminhada à UPA,https://www.opresente.com.br/marechal-candido-rondon/mulher-de-22-anos-sofre-queda-de-moto-entre-marechal-rondon-e-iguipora/
Colisão frontal é registrada entre Marechal Rondon e Margarida,"Condutor apresentava sinais de embriaguez, mas recusou o teste do bafômetro",https://www.opresente.com.br/policial/colisao-frontal-e-registrada-entre-marechal-rondon-e-margarida/
Jovem fica ferida após sofrer queda de bicicleta em Marechal Rondon,"Por volta das 20h30 de sábado (30), uma equipe do Corpo de Bombeiros foi acionada para prestar socorro a uma vítima de queda de bicicleta em...",https://www.opresente.com.br/marechal-candido-rondon/jovem-fica-ferida-apos-sofrer-queda-de-bicicleta-em-marechal-rondon/
Motorista some após colidir S10 contra poste de iluminação pública em Marechal Rondon,"Um acidente de trânsito foi registrado por volta das 3 horas de domingo (24), na Avenida Rio Grande do Sul, em Marechal Cândido Rondon. Acionados, policiais...",https://www.opresente.com.br/policial/motorista-some-apos-colidir-s10-contra-poste-de-iluminacao-publica-em-marechal-rondon/
Corpo de pescador desaparecido é encontrado na região de Porto Britânia,Corpo de Cesar Wiederkehr foi encontrado por populares,https://www.opresente.com.br/marechal-candido-rondon/corpo-de-pescador-desaparecido-e-encontrado-na-regiao-de-porto-britania/
"Pescadores eram experientes, diz amigo de pescadores que morreram afogados",A sobrevivente usava colete salva-vidas,https://www.opresente.com.br/marechal-candido-rondon/pescadores-eram-experientes-diz-amigo-de-pescadores-que-morreram-afogados/
Vigilância Sanitária de Marechal Rondon orienta cidadãos sobre o perigo dos escorpiões,"Somente neste ano, foram registradas oito picadas de escorpiões que levaram as vítimas a procurar atendimento médico em Marechal Cândido Rondon. Na última terça-feira (12), uma...",https://www.opresente.com.br/marechal-candido-rondon/vigilancia-sanitaria-de-marechal-rondon-orienta-cidadaos-sobre-o-perigo-dos-escorpioes/
Três desencarceradores são repassados ao Corpo de Bombeiros de Marechal Rondon,"Na manhã desta sexta feira (15) ocorreu o repasse de três desencarceradores a bateria, no valor aproximado de R$ 400 mil, ao Corpo de Bombeiros de...",https://www.opresente.com.br/marechal-candido-rondon/tres-desencarceradores-sao-repassados-ao-corpo-de-bombeiros-de-marechal-rondon/
Centro Integrado de Videomonitoramento é apresentado ao Legislativo rondonense,"Na sessão ordinária da última segunda-feira (04), o secretário municipal de Mobilidade, Coronel Welyngton Alves da Rosa, foi convidado a ocupar o espaço da Tribuna Popular....",https://www.opresente.com.br/marechal-candido-rondon/centro-integrado-de-videomonitoramento-e-apresentado-ao-legislativo-rondonense/
Filho usa muleta para bater na própria mãe em Marechal Rondon,Amigos do agressor teriam batido nele com uma varinha após saber da situação de violência doméstica,https://www.opresente.com.br/policial/filho-usa-muleta-para-bater-na-propria-mae-em-marechal-rondon/
Ônibus com trabalhadores tomba próximo a Porto Mendes e 15 pessoas ficam feridas,"15 pessoas resultaram com ferimentos, duas em estado grave",https://www.opresente.com.br/marechal-candido-rondon/onibus-com-trabalhadores-tomba-proximo-a-porto-mendes-e-15-pessoas-ficam-feridas/
Veículo de funerária capota entre Marechal Rondon e Curvado,"O veículo de uma funerária de Marechal Cândido Rondon capotou na rodovia PRC-467, no trecho entre o município rondonense e o distrito de Curvado. Com o...",https://www.opresente.com.br/policial/veiculo-de-funeraria-capota-entre-marechal-rondon-e-curvado/
Central de videomonitoramento entra em funcionamento em Marechal Rondon,"Na manhã desta quarta-feira (25) aconteceu, na sede da 2ª Companhia da Polícia Militar (PM) de Marechal Cândido Rondon, a apresentação da Central Integrada de Videomonitoramento...",https://www.opresente.com.br/videos/central-de-videomonitoramento-entra-em-funcionamento-em-marechal-rondon/
Aprovada denominação do prédio da nova sede da Polícia Militar em homenagem a Jairo Luis Meyer,"O soldado, falecido em 2009, integrou a Polícia Militar durante 13 anos",https://www.opresente.com.br/marechal-candido-rondon/aprovada-denominacao-do-predio-da-nova-sede-da-policia-militar-em-homenagem-a-jairo-luis-meyer/
Santo Cristo cria memorial para homenagear moradores que morreram a caminho de Marechal Rondon,"Foi inaugurado no domingo (22), a partir de uma iniciativa de voluntários, empresas, moradores e Prefeitura de Santo Cristo (RS), um espaço para homenagear 27 das...",https://www.opresente.com.br/geral/santo-cristo-cria-memorial-para-homenagear-moradores-que-morreram-a-caminho-de-marechal-rondon/
Caminhonete fecha motocicleta que bate contra blindex de loja no centro Marechal Rondon,"Um acidente de trânsito foi registrado na Avenida Maripá, no centro de Marechal Cândido Rondon, na tarde desta terça-feira (10). Uma motocicleta seguia sentido Avenida Rio...",https://www.opresente.com.br/marechal-candido-rondon/caminhonete-fecha-motocicleta-que-bate-contra-blindex-de-loja-no-centro-marechal-rondon/
Rotary 25 de Julho realiza blitz educativa na Semana Nacional do Trânsito,"Com a distribuição de folders e adesivos, ação visa conscientizar cidadãos sobre a responsabilidade de cada um no trânsito. Mobilização aconteceu no sábado (23) no centro...",https://www.opresente.com.br/marechal-candido-rondon/rotary-25-de-julho-realiza-blitz-educativa-na-semana-nacional-do-transito/
Condutor de Escort colide contra outros três veículos e foge do local em Marechal Rondon,"Testemunhas ouvidas no local informaram à PM que, possivelmente, o homem estava bêbado",https://www.opresente.com.br/policial/condutor-de-escort-colide-contra-outros-tres-veiculos-e-foge-do-local-em-marechal-rondon/
"Rua 7 de Setembro, sentido bairro-centro, passa a ser mão única",Sinalização está sendo instalada. Pede-se a atenção dos motoristas,https://www.opresente.com.br/marechal-candido-rondon/rua-7-de-setembro-sentido-bairro-centro-passa-a-ser-mao-unica/
Caminhão carregado com 400 caixas de cigarros é apreendido em Marechal Rondon,"Motorista empreendeu fuga e, após três quilômetros de acompanhamento policial, abandonou o veículo",https://www.opresente.com.br/policial/caminhao-carregado-com-400-caixas-de-cigarros-e-apreendido-em-marechal-rondon/
Veículo cai em buraco no trecho de obras do novo anel viário em Marechal Rondon,"Um acidente foi registrado no início da tarde de terça-feira (8), nas obras do viaduto do novo anel viário de Marechal Cândido Rondon, saída para Porto...",https://www.opresente.com.br/marechal-candido-rondon/veiculo-cai-em-buraco-no-trecho-de-obras-do-novo-anel-viario-em-marechal-rondon/
Homem é agredido e ameaçado por ex-funcionário em Marechal Rondon,"Conforme relatório policial, acusado foi até o antigo emprego e desferiu socos contra o ex-patrão",https://www.opresente.com.br/policial/homem-e-agredido-e-ameacado-por-ex-funcionario-em-marechal-rondon/
Temporal provoca estragos em Marechal Rondon; algumas casas seguem sem energia elétrica,"Uma intensa chuva acompanhada de fortes ventos provocou estragos na noite de quarta-feira (12), em Marechal Cândido Rondon. Danos foram registrados no perímetro urbano, como, por...",https://www.opresente.com.br/marechal-candido-rondon/temporal-provoca-estragos-em-marechal-rondon-algumas-casas-seguem-sem-energia-eletrica/
Carro furtado em Marechal Rondon é encontrado capotado em Quatro Pontes,"Um carro furtado foi encontrado capotado em um milharal na linha São João, no interior de Quatro Pontes, na manhã desta sexta-feira (7). Conforme a Polícia...",https://www.opresente.com.br/policial/carro-furtado-em-marechal-rondon-e-encontrado-capotado-em-quatro-pontes/
Militar do BPFron que teve 60% do corpo queimado vai retomar atividades após oito meses,Subcomandante major Prado atualiza informações sobre o quadro de saúde do militar,https://www.opresente.com.br/marechal-candido-rondon/militar-do-bpfron-que-teve-60-do-corpo-queimado-vai-retomar-atividades-apos-oito-meses/
PRF orienta sobre trânsito de maquinário nas rodovias,"Orientações serão dadas em reunião marcada para esta quinta-feira, no Sindicato Rural Patronal de Marechal Rondon",https://www.opresente.com.br/marechal-candido-rondon/prf-orienta-sobre-transito-de-maquinario-nas-rodovias/
Rodovia que liga a sede rondonense ao distrito de Margarida recebe tapa-buracos,"Trabalhos serão realizados nesta quarta-feira, por isso pede-se a atenção dos motoristas",https://www.opresente.com.br/marechal-candido-rondon/rodovia-que-liga-a-sede-rondonense-ao-distrito-de-margarida-recebe-tapa-buracos/
"Prefeitura rondonense investe mais de R$ 1,5 milhão na sede do Corpo de Bombeiros",Obras de reforma e ampliação iniciaram nesta semana,https://www.opresente.com.br/marechal-candido-rondon/prefeitura-rondonense-investe-mais-de-r-15-milhao-na-sede-do-corpo-de-bombeiros/
Motorista indignado “planta” milho em buraco na rodovia que liga Marechal a Nova Santa Rosa,"Via apresenta buracos e representa risco aos motoristas, que também reclamam de danos em pneus e rodas dos veículos",https://www.opresente.com.br/marechal-candido-rondon/motorista-indignado-planta-milho-em-buraco-na-rodovia-que-liga-marechal-a-nova-santa-rosa/
Comissão técnica indica pontos de videomonitoramento em Marechal Rondon,"A comissão técnica formada para a gestão do projeto de videomonitoramento esteve reunida na tarde desta quinta-feira (15), na 2ª Companhia da Polícia Militar (PM) de...",https://www.opresente.com.br/marechal-candido-rondon/comissao-tecnica-indica-pontos-de-videomonitoramento-em-marechal-rondon/
Jovem morre após colidir moto contra poste no interior rondonense,Condutor da motocicleta de procedência paraguaia teria colidido contra um poste,https://www.opresente.com.br/marechal-candido-rondon/jovem-morre-em-acidente-com-moto-registrado-no-interior-rondonense/
Corpo de desaparecido no lago é resgatado,Buscas a outra vítima serão retomadas nesta quarta-feira,https://www.opresente.com.br/marechal-candido-rondon/corpo-de-desaparecido-no-lago-e-resgatado/
Gordinho do Suco solicita ao DER-PR nova sinalização entre Marechal Rondon e Vila Curvado,"Por meio de requerimento aprovado na sessão de segunda-feira (29), o vereador Cleiton Freitag (Gordinho do Suco) solicita ao Departamento de Estradas de Rodagem do Estado...",https://www.opresente.com.br/politica/gordinho-do-suco-solicita-ao-der-pr-nova-sinalizacao-entre-marechal-rondon-e-vila-curvado/
Autoridades rondonenses definem pontos de instalação do sistema de videomonitoramento,Início de operação está previsto para os próximos 40 dias. Serão 150 câmeras de fiscalização e 15 para leituras de placas para integrar as polícias,https://www.opresente.com.br/marechal-candido-rondon/autoridades-rondonenses-definem-pontos-de-instalacao-do-sistema-de-videomonitoramento/
Rondonense que faleceu na quinta-feira quase perdeu a vida em 2018; na época foi salvo por pescadores,"O rondonense Marlon Júnior Fröhlich, que faleceu na quinta-feira (20), vítima de acidente, já havia passado por momentos difíceis em 2018, quando quase perdeu a vida....",https://www.opresente.com.br/marechal-candido-rondon/rondonense-que-faleceu-na-quinta-feira-quase-perdeu-a-vida-em-2018-na-epoca-foi-salvo-por-pescadores/
Carlinhos Silva solicita melhorias em estradas rurais de Marechal Rondon,"Na sessão de segunda-feira (17), o vereador Carlinhos Silva apresentou duas indicações à administração municipal, com pedidos de melhorias em estradas rurais de Marechal Cândido Rondon....",https://www.opresente.com.br/politica/carlinhos-silva-solicita-melhorias-em-estradas-rurais-de-marechal-rondon/
Rondonenses encontram cobra cascavel atropelada em rodovia de Bom Jardim,"Rondonenses que voltavam de Porto Mendes, no fim da tarde de sábado (1º), encontraram uma cobra atropelada na rodovia, em Bom Jardim, interior de Marechal Cândido...",https://www.opresente.com.br/marechal-candido-rondon/rondonenses-encontram-cobra-cascavel-atropelada-em-rodovia-de-bom-jardim/
Acimacar promove treinamento sobre Segurança no Trabalho em Altura,Curso acontece no dia 1º de abril das 8 às 17 horas. O investimento é de R$30 por participante,https://www.opresente.com.br/marechal-candido-rondon/acimacar-promove-treinamento-sobre-seguranca-no-trabalho-em-altura-2/
Veículos de interessados em atuar como taxistas são vistoriados em Marechal Rondon,"No total, foram vistoriados nove automóveis com 12 profissionais inscritos, uma vez que em alguns casos há motoristas auxiliares",https://www.opresente.com.br/marechal-candido-rondon/veiculos-de-interessados-em-atuar-como-taxistas-sao-vistoriados-em-marechal-rondon/
Confira a lista de convocados à vistoria de veículos dos interessados em atuar como taxistas em Marechal Rondon,"Motoristas selecionados devem comparecer em frente ao quartel dos Bombeiros, no parque de exposições, no próximo dia 23",https://www.opresente.com.br/marechal-candido-rondon/confira-a-lista-de-convocados-a-vistoria-de-veiculos-dos-interessados-em-atuar-como-taxistas-em-marechal-rondon/
Vereador e secretário de Mobilidade visitam Boa Vista para ouvir demandas dos moradores,Comunidade local pede por melhorias na sinalização vertical e horizontal,https://www.opresente.com.br/marechal-candido-rondon/vereador-e-secretario-de-mobilidade-visitam-boa-vista-para-ouvir-demandas-dos-moradores/
Comandante do Corpo de Bombeiros faz balanço dos atendimentos de 2022 e revela prioridades para 2023,Entre os planos de trabalho para este ano estão a ampliação da sede da corporação em Marechal Rondon e a implantação de uma rede digital de...,https://www.opresente.com.br/videos/comandante-do-corpo-de-bombeiros-faz-balanco-dos-atendimentos-de-2022-e-revela-prioridades-para-2023/
Duas pessoas ficam feridas após carreta tombar na entrada de Marechal Rondon,"Uma equipe do Corpo de Bombeiros foi acionada, por volta das 19 horas de ontem (29), para prestar socorro a duas vítimas de acidente de trânsito...",https://www.opresente.com.br/policial/duas-pessoas-ficam-feridas-apos-carreta-tombar-na-entrada-de-marechal-rondon/
Colisão entre moto e carro resulta com homem ferido em Marechal Rondon,"Uma equipe do Corpo de Bombeiros foi acionada, por volta das 02 horas de hoje (26), para prestar socorro a uma vítima de acidente de trânsito...",https://www.opresente.com.br/policial/colisao-entre-moto-e-carro-resulta-com-homem-ferido-em-marechal-rondon/
Idoso de 87 anos morre atropelado em Marechal Rondon,Acidente aconteceu na Avenida Maripá,https://www.opresente.com.br/marechal-candido-rondon/idoso-de-87-anos-morre-atropelado-em-marechal-rondon/
Veículo colide contra poste e fica pendurado pelos fios em Marechal Rondon,"Conforme testemunhas, condutor teria fugido do local após a colisão",https://www.opresente.com.br/policial/veiculo-colide-contra-poste-e-fica-pendurado-pelos-fios-em-marechal-rondon/
Agricultor se afoga em região próxima a Porto Mendes,"Embarcação colidiu em um pau e ele se desequilibrou, caindo no Lago de Itaipu",https://www.opresente.com.br/marechal-candido-rondon/agricultor-se-afoga-em-regiao-proxima-a-porto-mendes/
DER é acionado para executar melhorias definitivas na rodovia entre Marechal Rondon e Nova Santa Rosa,Medidas paliativas como “tapa-buracos” não conseguem mais garantir as condições ideais para o tráfego,https://www.opresente.com.br/politica/der-e-acionado-para-executar-melhorias-definitivas-na-rodovia-entre-marechal-rondon-e-nova-santa-rosa/
Arion Nasihgil aciona DER-PR para recuperação da rodovia de Marechal Rondon a Nova Santa Rosa,"Em razão da precariedade do pavimento, o vereador rondonense Arion Nasihgil solicitou na sessão de segunda-feira (17) do Poder Legislativo municipal, ao Departamento de Estradas de...",https://www.opresente.com.br/politica/arion-nasihgil-aciona-der-pr-para-recuperacao-da-rodovia-de-marechal-rondon-a-nova-santa-rosa/
Segue no IML corpo encontrado no Lago de Itaipu e que pode ser de jovem que se afogou em Porto Mendes,Corpo foi localizado a 15 quilômetros do local onde aconteceu o acidente,https://www.opresente.com.br/marechal-candido-rondon/segue-no-iml-corpo-encontrado-no-lago-de-itaipu-e-que-pode-ser-de-jovem-que-se-afogou-em-porto-mendes/
Consulado paraguaio é acionado para auxiliar nas buscas ao jovem que se afogou em Porto Mendes,Trabalhos do Corpo de Bombeiros e Marinha do Brasil no local seguem mesmo com chuva,https://www.opresente.com.br/marechal-candido-rondon/consulado-paraguaio-e-acionado-para-auxiliar-nas-buscas-ao-jovem-que-se-afogou-em-porto-mendes/
DER é acionado para “tapa-buracos” na rodovia Marechal Rondon-Nova Santa Rosa,"O vereador rondonense Carlinhos Silva é autor de requerimento, aprovado na sessão de segunda-feira (19), por meio do qual ele solicita ao Departamento de Estradas de...",https://www.opresente.com.br/politica/der-e-acionado-para-tapa-buracos-na-rodovia-marechal-rondon-nova-santa-rosa/
Veículo bate contra rocha às margens da rodovia entre Marechal Rondon e Iguiporã,"Um acidente foi registrado na segunda-feira (12) na PRC-467, entre a sede de Marechal Cândido Rondon e o distrito de Iguiporã. A condutora de um Fiat...",https://www.opresente.com.br/marechal-candido-rondon/veiculo-bate-contra-rocha-as-margens-da-rodovia-entre-marechal-rondon-e-iguipora/
Colisão é registrada no centro rondonense; condutor da moto é encaminhado à UPA,"Equipes do Corpo de Bombeiros, Polícia Militar e Samu foram acionadas na manhã deste sábado (10) para prestar atendimento a uma vítima de acidente de trânsito...",https://www.opresente.com.br/marechal-candido-rondon/colisao-e-registrada-no-centro-rondonense-condutor-da-moto-e-encaminhado-a-upa/
Condutor atinge bicicleta elétrica e foge sem prestar socorro em Marechal Rondon,Vítima acionou a polícia após constatar perda de objetos no acidente,https://www.opresente.com.br/policial/condutor-atinge-bicicleta-eletrica-e-foge-sem-prestar-socorro-em-marechal-rondon/
"Motociclista tenta fugir da PM, acaba caindo e vai para delegacia de Marechal Rondon","Na quinta-feira (25), por volta das 13h15, uma equipe da Polícia Militar (PM) realizava patrulhamento pelo Bairro Augusto, em Marechal Cândido Rondon, quando se deparou com...",https://www.opresente.com.br/policial/motociclista-tenta-fugir-da-pm-acaba-caindo-e-vai-para-delegacia-de-marechal-rondon/
Condutor perde controle da direção e capota com veículo que transportava morangos em Marechal Rondon,A Polícia Rodoviária e o Corpo de Bombeiros foram acionados no final da tarde de quarta-feira (24) para prestar atendimento em um acidente de trânsito do...,https://www.opresente.com.br/marechal-candido-rondon/condutor-perde-controle-da-direcao-e-capota-com-veiculo-que-transportava-morangos-em-marechal-rondon/
Jovem fica ferida após colisão entre moto e carro no centro de Marechal Rondon,"A equipe do Corpo de Bombeiros foi acionada na manhã desta quarta-feira (24) para prestar socorro a uma jovem, vítima de acidente de trânsito no cruzamento...",https://www.opresente.com.br/marechal-candido-rondon/jovem-fica-ferida-apos-colisao-entre-moto-e-carro-no-centro-de-marechal-rondon/
PM realiza ações da Operação Fecha Quartel III em Marechal Rondon,"Policiais que trabalham no administrativo participam das atividades, que acontecem em dias aleatórios",https://www.opresente.com.br/policial/pm-realiza-acoes-da-operacao-fecha-quartel-iii-em-marechal-rondon/
Veículo é fechado por outro automóvel e capota na Avenida Maripá,"Na noite de quinta-feira (4), por volta das 22 horas, a Polícia Militar (PM) foi acionada para comparecer na Avenida Maripá, em Marechal Cândido Rondon, onde...",https://www.opresente.com.br/marechal-candido-rondon/veiculo-e-fechado-por-outro-automovel-e-capota-na-avenida-maripa/
Colisão entre carro e moto é registrada em Marechal Rondon,"Um acidente de trânsito foi registrado nesta quinta-feira (04), por voltas das 13h30, na Rua Independência, em frente a uma academia, em Marechal Cândido Rondon. Ao...",https://www.opresente.com.br/marechal-candido-rondon/colisao-entre-carro-e-moto-e-registrada-em-marechal-rondon/
Lesões e ameaças lideram ocorrências policiais em Marechal Rondon,Confira os principais crimes registrados nos primeiros seis meses de 2022,https://www.opresente.com.br/marechal-candido-rondon/lesoes-e-ameacas-lideram-ocorrencias-policiais-em-marechal-rondon/
Índices de criminalidade diminuem no 1º semestre de 2022 em Marechal Rondon,Número é 16% menor que o mesmo período em 2021 e inferior aos anos antes da pandemia. Confira os crimes mais registrados no município nos primeiros...,https://www.opresente.com.br/marechal-candido-rondon/indices-de-criminalidade-diminuem-no-1o-semestre-de-2022-em-marechal-rondon/
Motorista abandona carro após capotar veículo em Marechal Rondon,"A Polícia Militar (PM) de Marechal Cândido Rondon e o Corpo de Bombeiros foram acionados, por volta das 19 horas de hoje (10), para atender um...",https://www.opresente.com.br/policial/motorista-abandona-carro-apos-capotar-veiculo-em-marechal-rondon/
"Aos 83 anos, falece o pioneiro rondonense Jandir Giron","O pioneiro rondonense Jandir Giron faleceu no domingo (26), aos 83 anos de idade. Natural de Guaporé, Rio Grande do Sul, ele era casado com Victória...",https://www.opresente.com.br/marechal-candido-rondon/aos-83-anos-falece-o-pioneiro-rondonense-jandir-giron/
Rondonenses ainda não aprenderam separar lixo,"Enquanto o lixo é um problema mundo afora, a reciclagem surge como principal aliada na resolução desse mal. Por meio da reutilização de materiais, muitos dos...",https://www.opresente.com.br/marechal-candido-rondon/rondonenses-ainda-nao-aprenderam-separar-lixo/
Tragédia com navio argentino que passaria em Porto Mendes completa 100 anos,"Há 100 anos e alguns dias, as águas do Rio Paraná foram cenário de uma das maiores tragédias da navegação comercial da região. Cerca de 40...",https://www.opresente.com.br/marechal-candido-rondon/tragedia-com-navio-argentino-que-passaria-em-porto-mendes-completa-100-anos/
Condutor de Fusion bate em muro do Colégio Ceretta e derruba parte da estrutura,"Por volta das 05 horas desta quinta-feira (16), a central da Polícia Militar foi acionada para atender uma ocorrência na Rua Pernambuco, nas imediações do Colégio...",https://www.opresente.com.br/marechal-candido-rondon/condutor-de-fusion-bate-em-muro-do-colegio-ceretta-e-derruba-parte-da-estrutura/
"Passados 45 dias da mudança, binários apresentam resultados positivos em Marechal Rondon","Quarenta e cinco dias depois de implantadas mudanças no trânsito de Marechal Cândido Rondon, os novos sentidos das vias no centro da cidade ainda geram burburinhos...",https://www.opresente.com.br/marechal-candido-rondon/passados-45-dias-da-mudanca-binarios-apresentam-resultados-positivos-em-marechal-rondon/
Veículo capota no centro de Marechal Rondon; PM foi acionada,"Um acidente de trânsito foi registrado na madrugada deste domingo (12), no centro de Marechal Cândido Rondon, no cruzamento das ruas Men de Sá e Espírito...",https://www.opresente.com.br/policial/veiculo-capota-no-centro-de-marechal-rondon-pm-foi-acionada/
Rondonense que faleceu em decorrência de dengue tinha 63 anos,"A Secretaria de Saúde de Marechal Cândido Rondon, por meio do Setor de Epidemiologia, confirmou na manhã desta quarta-feira (08) o primeiro óbito em decorrência de...",https://www.opresente.com.br/marechal-candido-rondon/rondonense-que-faleceu-em-decorrencia-de-dengue-tinha-63-anos/
Homem morre ao bater moto contra árvore em Marechal Rondon,"Um acidente com vítima fatal foi registrado por volta das 23 horas de sábado (04), em Marechal Cândido Rondon. Conforme as informações, um motociclista trafegava pela...",https://www.opresente.com.br/marechal-candido-rondon/homem-morre-ao-bater-moto-contra-arvore-em-marechal-rondon/
Marechal Rondon decide neste sábado Paranaense de Handebol Sub-18,"Chegou a hora da decisão para a seleção rondonense de handebol juvenil. Neste sábado (04), a equipe comandada pelo técnico Rodrigo Zart (Nonucho) vai a Ribeirão...",https://www.opresente.com.br/esportes/marechal-rondon-decide-neste-sabado-paranaense-de-handebol-sub-18/
Arion trabalha por recape asfáltico em ruas centrais de Marechal Rondon,"Em indicação apresentada na sessão desta semana da Câmara Municipal, o vereador Arion Nasihgil solicitou à Prefeitura de Marechal Cândido Rondon que providencie o imediato recape...",https://www.opresente.com.br/poder-legislativo/arion-trabalha-por-recape-asfaltico-em-ruas-centrais-de-marechal-rondon/
"Após acompanhamento tático, PM autua motociclista menor de idade em Marechal Rondon","Ontem (24), por volta das 15h05, uma equipe da Polícia Militar (PM) realizava patrulhamento em Marechal Cândido Rondon e flagrou uma atitude suspeita. Conforme o relatório...",https://www.opresente.com.br/policial/apos-acompanhamento-tatico-pm-autua-motociclista-menor-de-idade-em-marechal-rondon/
Condutor de veículo colide com ciclista em Marechal Rondon e foge sem prestar socorro,"Por volta de 16h46 de sexta-feira (13), a Polícia Militar de Marechal Cândido Rondon foi acionada para atender um acidente de trânsito na Rua Paraná, esquina...",https://www.opresente.com.br/policial/condutor-de-veiculo-colide-com-ciclista-em-marechal-rondon-e-foge-sem-prestar-socorro/
Campanha Maio Amarelo 2022 tem como tema “Juntos Salvamos Vidas”,"Desde o ano de 2017, o município de Marechal Cândido Rondon atua na Campanha Maio Amarelo, que tem como proposta chamar a atenção da sociedade para...",https://www.opresente.com.br/marechal-candido-rondon/campanha-maio-amarelo-2022-tem-como-tema-juntos-salvamos-vidas/
Corpo de Bombeiros presta cinco atendimentos em cerca de 12 horas em Marechal Rondon,O Corpo de Bombeiros de Marechal Cândido Rondon realizou diversos atendimentos em pouco mais de 12 horas no município rondonense. Além do resgate ao corpo do...,https://www.opresente.com.br/policial/corpo-de-bombeiros-presta-cinco-atendimentos-em-cerca-de-12-horas-em-marechal-rondon/
Bombeiros de Marechal Rondon encontram corpo de motociclista que estava desaparecido,"O Corpo de Bombeiros de Marechal Cândido Rondon localizou, na manhã deste domingo (08), o corpo de um motociclista que estava desaparecido há três dias. O...",https://www.opresente.com.br/policial/bombeiros-de-marechal-rondon-encontram-corpo-de-motociclista-que-estava-desaparecido/
"Veículo bate em rotatória, avança calçada e atinge empresa no centro rondonense; veja vídeos e fotos",Um acidente registrado na madrugada deste domingo (1°) resultou em danos em uma empresa localizada na esquina da Rua Mem de Sá com a Avenida Rio...,https://www.opresente.com.br/marechal-candido-rondon/veiculo-bate-em-rotatoria-avanca-calcada-e-atinge-empresa-no-centro-rondonense-veja-videos-e-fotos/
Posto de saúde do Bairro Boa Vista pode receber nome do médico Cezar Moreira,"O Poder Legislativo de Marechal Cândido Rondon deve votar na próxima segunda-feira (02) o Projeto de Lei 15/2022, de autoria do vereador Rafael Heinrich. O texto...",https://www.opresente.com.br/marechal-candido-rondon/posto-de-saude-do-bairro-boa-vista-pode-receber-nome-do-medico-cezar-moreira/
